tipo      	data       	descricao                          	uf 	municipio                          	codigo ibge
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	MG 	SAO JOAO DO PARAISO                	3162708   
MUNICIPAL 	29/06/2020 	FERIADO MUNICIPAL                  	MG 	SAO JOAO DO PARAISO                	3162708   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	MG 	SAO JOAO DO PARAISO                	3162708   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	MG 	SAO JOAO EVANGELISTA               	3162807   
MUNICIPAL 	27/12/2020 	FERIADO RELIGIOSO                  	MG 	SAO JOAO EVANGELISTA               	3162807   
MUNICIPAL 	16/05/2020 	FERIADO RELIGIOSO                  	MG 	SAO JOAO NEPOMUCENO                	3162906   
MUNICIPAL 	10/08/2020 	FERIADO RELIGIOSO                  	MG 	SAO LOURENCO                       	3163706   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	MG 	SAO SEBASTIAO DO PARAISO           	3164704   
MUNICIPAL 	23/08/2020 	FERIADO RELIGIOSO                  	MG 	SARZEDO                            	3165537   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MG 	SETE LAGOAS                        	3167202   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	MG 	SETE LAGOAS                        	3167202   
MUNICIPAL 	20/01/2020 	FERIADO MUNICIPAL                  	MG 	TAIOBEIRAS                         	3168002   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	MG 	TAIOBEIRAS                         	3168002   
MUNICIPAL 	24/06/2020 	FERIADO MUNICIPAL                  	MG 	TAIOBEIRAS                         	3168002   
MUNICIPAL 	05/06/2020 	FERIADO RELIGIOSO                  	MG 	TEOFILO OTONI                      	3168606   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	MG 	TEOFILO OTONI                      	3168606   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	MG 	TIMOTEO                            	3168705   
MUNICIPAL 	23/09/2020 	FERIADO MUNICIPAL                  	MG 	TRES CORACOES                      	3169307   
MUNICIPAL 	01/03/2020 	DIA DO MUNICÍPIO                   	MG 	TRES MARIAS                        	3169356   
MUNICIPAL 	01/06/2020 	FERIADO RELIGIOSO                  	MG 	TRES MARIAS                        	3169356   
MUNICIPAL 	23/09/2020 	FERIADO RELIGIOSO                  	MG 	TRES PONTAS                        	3169406   
MUNICIPAL 	01/06/2020 	FERIADO RELIGIOSO                  	MG 	TUPACIGUARA                        	3169604   
MUNICIPAL 	15/08/2020 	FERIADO MUNICIPAL                  	MG 	TUPACIGUARA                        	3169604   
MUNICIPAL 	19/09/2020 	FERIADO RELIGIOSO                  	MG 	UBA                                	3169901   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	MG 	UBA                                	3169901   
MUNICIPAL 	02/03/2020 	FERIADO MUNICIPAL                  	MG 	UBERABA                            	3170107   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	MG 	UBERABA                            	3170107   
MUNICIPAL 	12/06/2020 	FERIADO MUNICIPAL                  	MG 	UBERLANDIA                         	3170206   
MUNICIPAL 	31/08/2020 	FERIADO MUNICIPAL                  	MG 	UBERLANDIA                         	3170206   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	MG 	VARGINHA                           	3170701   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	MG 	VARGINHA                           	3170701   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	MG 	VARZEA DA PALMA                    	3170800   
MUNICIPAL 	11/02/2020 	FERIADO RELIGIOSO                  	MG 	VESPASIANO                         	3171204   
MUNICIPAL 	22/05/2020 	FERIADO RELIGIOSO                  	MG 	VICOSA                             	3171303   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MG 	VISCONDE DO RIO BRANCO             	3172004   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	MG 	VISCONDE DO RIO BRANCO             	3172004   
MUNICIPAL 	24/05/2020 	FERIADO RELIGIOSO                  	MS 	AMAMBAI                            	5000609   
MUNICIPAL 	11/02/2020 	FERIADO RELIGIOSO                  	MS 	ANASTACIO                          	5000708   
MUNICIPAL 	28/09/2020 	FERIADO MUNICIPAL                  	MS 	APARECIDA DO TABOADO               	5001003   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MS 	AQUIDAUANA                         	5001102   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	MS 	BATAGUASSU                         	5001904   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	MS 	BONITO                             	5002209   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	MS 	CAARAPO                            	5002407   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MS 	CAMPO GRANDE                       	5002704   
MUNICIPAL 	13/09/2020 	FERIADO RELIGIOSO                  	MS 	CASSILANDIA                        	5002902   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MS 	COSTA RICA                         	5003256   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	MS 	COXIM                              	5003306   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MS 	DOURADOS                           	5003702   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	MS 	FATIMA DO SUL                      	5003801   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MS 	IGUATEMI                           	5004304   
MUNICIPAL 	25/01/2020 	FERIADO RELIGIOSO                  	MS 	IVINHEMA                           	5004700   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MS 	JARDIM                             	5005004   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MS 	MIRANDA                            	5005608   
MUNICIPAL 	27/11/2020 	FERIADO RELIGIOSO                  	MS 	MUNDO NOVO                         	5005681   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	MS 	NAVIRAI                            	5005707   
MUNICIPAL 	31/05/2020 	FERIADO RELIGIOSO                  	MS 	NOVA ANDRADINA                     	5006200   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	MS 	PARANAIBA                          	5006309   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	MS 	PONTA PORA                         	5006606   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MS 	RIO BRILHANTE                      	5007208   
MUNICIPAL 	24/05/2020 	FERIADO RELIGIOSO                  	MS 	RIO VERDE DE MATO GROSSO           	5007406   
MUNICIPAL 	29/09/2020 	FERIADO RELIGIOSO                  	MS 	SAO GABRIEL DO OESTE               	5007695   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	MS 	SIDROLANDIA                        	5007901   
MUNICIPAL 	14/09/2020 	FERIADO RELIGIOSO                  	MT 	BARRA DO BUGRES                    	5101704   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MT 	BARRA DO GARCAS                    	5101803   
MUNICIPAL 	25/07/2020 	FERIADO RELIGIOSO                  	MT 	CAMPO VERDE                        	5102678   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	MT 	COLIDER                            	5103205   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MT 	CUIABA                             	5103403   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MT 	DIAMANTINO                         	5103502   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	MT 	GUARANTA DO NORTE                  	5104104   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	MT 	JACIARA                            	5104807   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	MT 	JUARA                              	5105101   
MUNICIPAL 	19/06/2020 	FERIADO RELIGIOSO                  	MT 	JUINA                              	5105150   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	MT 	LUCAS DO RIO VERDE                 	5105259   
MUNICIPAL 	25/07/2020 	FERIADO RELIGIOSO                  	MT 	MATUPA                             	5105606   
MUNICIPAL 	27/11/2020 	FERIADO RELIGIOSO                  	MT 	NOVA XAVANTINA                     	5106257   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	MT 	POCONE                             	5106505   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	MT 	POXOREO                            	5107008   
MUNICIPAL 	25/07/2020 	FERIADO RELIGIOSO                  	MT 	PRIMAVERA DO LESTE                 	5107040   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	MT 	ROSARIO OESTE                      	5107701   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	MT 	SAO FELIX DO ARAGUAIA              	5107859   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	MT 	SINOP                              	5107909   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	MT 	SORRISO                            	5107925   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	MT 	VARZEA GRANDE                      	5108402   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	ABAETETUBA                         	1500107   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PA 	ALTAMIRA                           	1500602   
MUNICIPAL 	03/01/2020 	FERIADO MUNICIPAL                  	PA 	ANANINDEUA                         	1500800   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	ANANINDEUA                         	1500800   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	BELEM                              	1501402   
MUNICIPAL 	16/07/2020 	FERIADO RELIGIOSO                  	PA 	BENEVIDES                          	1501501   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	BENEVIDES                          	1501501   
MUNICIPAL 	08/07/2020 	FERIADO MUNICIPAL                  	PA 	BRAGANCA                           	1501709   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	PA 	BRAGANCA                           	1501709   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	BRAGANCA                           	1501709   
MUNICIPAL 	26/12/2020 	FERIADO RELIGIOSO                  	PA 	BRAGANCA                           	1501709   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PA 	BREVES                             	1501808   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	PA 	BREVES                             	1501808   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PA 	CAMETA                             	1502103   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	PA 	CAPANEMA                           	1502202   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	CAPANEMA                           	1502202   
MUNICIPAL 	05/07/2020 	FERIADO RELIGIOSO                  	PA 	CAPITAO POCO                       	1502301   
MUNICIPAL 	28/01/2020 	FERIADO MUNICIPAL                  	PA 	CASTANHAL                          	1502400   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	PA 	CASTANHAL                          	1502400   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	CASTANHAL                          	1502400   
MUNICIPAL 	04/10/2020 	FERIADO MUNICIPAL                  	PA 	CURUCA                             	1502905   
MUNICIPAL 	10/08/2020 	FERIADO MUNICIPAL                  	PA 	GARRAFAO DO NORTE                  	1503077   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	PA 	GARRAFAO DO NORTE                  	1503077   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PA 	IGARAPE-ACU                        	1503200   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	IGARAPE-ACU                        	1503200   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	PA 	ITAITUBA                           	1503606   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PA 	JACUNDA                            	1503804   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	PA 	MAE DO RIO                         	1504059   
MUNICIPAL 	20/11/2020 	FERIADO RELIGIOSO                  	PA 	MARABA                             	1504208   
MUNICIPAL 	29/09/2020 	FERIADO RELIGIOSO                  	PA 	MARACANA                           	1504307   
MUNICIPAL 	19/08/2020 	FERIADO RELIGIOSO                  	PA 	MARAPANIM                          	1504406   
MUNICIPAL 	28/08/2020 	FERIADO MUNICIPAL                  	PA 	MOJU                               	1504703   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	PA 	MONTE ALEGRE                       	1504802   
MUNICIPAL 	13/12/2020 	FERIADO RELIGIOSO                  	PA 	NOVO PROGRESSO                     	1505031   
MUNICIPAL 	22/05/2020 	FERIADO RELIGIOSO                  	PA 	OURILANDIA DO NORTE                	1505437   
MUNICIPAL 	23/01/2020 	FERIADO MUNICIPAL                  	PA 	PARAGOMINAS                        	1505502   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PA 	PARAUAPEBAS                        	1505536   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PA 	PORTO DE MOZ                       	1505908   
MUNICIPAL 	14/09/2020 	FERIADO RELIGIOSO                  	PA 	REDENCAO                           	1506138   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	PA 	SALINOPOLIS                        	1506203   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	SANTA IZABEL DO PARA               	1506500   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PA 	SANTAREM                           	1506807   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PA 	SAO GERALDO DO ARAGUAIA            	1507458   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	PA 	TUCURUI                            	1508100   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	PA 	URUARA                             	1508159   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PA 	VIGIA                              	1508209   
MUNICIPAL 	14/02/2020 	FERIADO MUNICIPAL                  	PA 	VIGIA                              	1508209   
MUNICIPAL 	05/08/2020 	FERIADO RELIGIOSO                  	PA 	VIGIA                              	1508209   
MUNICIPAL 	05/08/2020 	FERIADO RELIGIOSO                  	PA 	VISEU                              	1508308   
MUNICIPAL 	19/11/2020 	FERIADO RELIGIOSO                  	PA 	VISEU                              	1508308   
MUNICIPAL 	01/05/2020 	FERIADO RELIGIOSO                  	PA 	XINGUARA                           	1508407   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	PB 	ALAGOA GRANDE                      	2500304   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PB 	ALAGOA GRANDE                      	2500304   
MUNICIPAL 	05/08/2020 	FERIADO MUNICIPAL                  	PB 	ALAGOA GRANDE                      	2500304   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PB 	AREIA                              	2501104   
MUNICIPAL 	06/01/2020 	FERIADO RELIGIOSO                  	PB 	BANANEIRAS                         	2501500   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PB 	BANANEIRAS                         	2501500   
MUNICIPAL 	05/08/2020 	FERIADO MUNICIPAL                  	PB 	BANANEIRAS                         	2501500   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	PB 	BAYEUX                             	2501807   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PB 	BAYEUX                             	2501807   
MUNICIPAL 	05/08/2020 	FERIADO MUNICIPAL                  	PB 	BAYEUX                             	2501807   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	PB 	BAYEUX                             	2501807   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PB 	BONITO DE SANTA FE                 	2502409   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	PB 	BONITO DE SANTA FE                 	2502409   
MUNICIPAL 	10/06/2020 	FERIADO RELIGIOSO                  	PB 	CABEDELO                           	2503209   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	PB 	CABEDELO                           	2503209   
